protocol_version,J,K,rep,seed_service,seed_lateness,method,patient,attended_stages,direct_burden,indirect_burden,total_burden,scenario_seed_mode
EJOR-SECTION52-PROTOCOL,4,200,8,2105,2105,DE-MILP,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,8,2105,2105,DE-MILP,3,2,0.0463209812748544,0.0,0.0463209812748544,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,8,2105,2105,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,8,2105,2105,SS-BW,1,1,2.0,0.0,2.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,8,2105,2105,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,8,2105,2105,SS-BW,3,2,3.9781659724963987,0.0,3.9781659724963987,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,8,2105,2105,SS-MILP,0,1,0.3060717407672575,0.0,0.3060717407672575,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,8,2105,2105,SS-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,8,2105,2105,SS-MILP,2,2,0.0,2.893489329551384,2.893489329551384,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,8,2105,2105,SS-MILP,3,2,0.0463209812748544,0.0,0.0463209812748544,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,8,2105,2105,DE-MILP,0,1,0.26587641282887264,0.0,0.26587641282887264,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,8,2105,2105,DE-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,8,2105,2105,DE-MILP,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,8,2105,2105,DE-MILP,3,2,0.04995599546888796,0.0,0.04995599546888796,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,8,2105,2105,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,8,2105,2105,SS-BW,1,1,2.0,0.0,2.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,8,2105,2105,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,8,2105,2105,SS-BW,3,2,3.9781355411400883,0.0,3.9781355411400883,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,8,2105,2105,SS-MILP,0,1,0.26587641282887264,0.0,0.26587641282887264,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,8,2105,2105,SS-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,8,2105,2105,SS-MILP,2,2,0.0,2.8954243133310387,2.8954243133310387,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,8,2105,2105,SS-MILP,3,2,0.04995599546888796,0.0,0.04995599546888796,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,9,2115,2115,DE-MILP,0,1,0.22046956813155738,0.0,0.22046956813155738,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,9,2115,2115,DE-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,9,2115,2115,DE-MILP,2,2,0.05664546605536147,0.0,0.05664546605536147,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,9,2115,2115,DE-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,9,2115,2115,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,9,2115,2115,SS-BW,1,1,2.0,0.0,2.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,9,2115,2115,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,9,2115,2115,SS-BW,3,2,3.9003853204921004,0.0,3.9003853204921004,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,9,2115,2115,SS-MILP,0,1,0.22046956813155738,0.0,0.22046956813155738,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,9,2115,2115,SS-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,9,2115,2115,SS-MILP,2,2,0.05664546605536147,0.8396925620846574,0.8963380281400188,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,15,9,2115,2115,SS-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,9,2115,2115,DE-MILP,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,9,2115,2115,DE-MILP,1,1,0.2457983637558292,0.0,0.2457983637558292,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,9,2115,2115,DE-MILP,2,2,0.04821437929176975,0.0,0.04821437929176975,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,9,2115,2115,DE-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,9,2115,2115,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,9,2115,2115,SS-BW,1,1,2.0,0.0,2.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,9,2115,2115,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,9,2115,2115,SS-BW,3,2,3.8945476284303844,0.0,3.8945476284303844,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,9,2115,2115,SS-MILP,0,1,0.2587583089894889,0.0,0.2587583089894889,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,9,2115,2115,SS-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,9,2115,2115,SS-MILP,2,2,0.04821437929176975,0.0,0.04821437929176975,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,50,9,2115,2115,SS-MILP,3,2,0.0,2.9046006704197715,2.9046006704197715,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,9,2115,2115,DE-MILP,0,1,0.23506617323141743,0.0,0.23506617323141743,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,9,2115,2115,DE-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,9,2115,2115,DE-MILP,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,9,2115,2115,DE-MILP,3,2,0.05370562084231745,0.0,0.05370562084231745,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,9,2115,2115,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,9,2115,2115,SS-BW,1,1,2.0,0.0,2.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,9,2115,2115,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,9,2115,2115,SS-BW,3,2,3.948240487044645,0.0,3.948240487044645,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,9,2115,2115,SS-MILP,0,1,0.23506617323141743,0.0,0.23506617323141743,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,9,2115,2115,SS-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,9,2115,2115,SS-MILP,2,2,0.0,2.896449139831198,2.896449139831198,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,200,9,2115,2115,SS-MILP,3,2,0.05370562084231745,0.0,0.05370562084231745,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,9,2115,2115,DE-MILP,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,9,2115,2115,DE-MILP,1,1,0.23884569715891701,0.0,0.23884569715891701,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,9,2115,2115,DE-MILP,2,2,0.052860461908696976,0.0,0.052860461908696976,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,9,2115,2115,DE-MILP,3,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,9,2115,2115,SS-BW,0,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,9,2115,2115,SS-BW,1,1,1.9788120105596514,0.0,1.9788120105596514,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,9,2115,2115,SS-BW,2,2,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,9,2115,2115,SS-BW,3,2,3.977509584714631,0.0,3.977509584714631,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,9,2115,2115,SS-MILP,0,1,0.2716135436498177,0.0,0.2716135436498177,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,9,2115,2115,SS-MILP,1,1,0.0,0.0,0.0,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,9,2115,2115,SS-MILP,2,2,0.052860461908696976,0.8342049029294594,0.8870653648381563,common_replication_seed
EJOR-SECTION52-PROTOCOL,4,500,9,2115,2115,SS-MILP,3,2,0.0,0.0,0.0,common_replication_seed
