protocol_version,J,K,kappa,rep,seed_service,seed_lateness,tau_mean,psi_mean,status,certified,solver_obj,validated_obj,alpha_sum,beta_sum,validation_status,validation_max_violation,runtime_sec,build_sec,solve_sec,solver_bound,relative_gap,scenario_seed_mode
EJOR-SECTION54-PROTOCOL,4,500,0.75,2,2045,2045,0.15212815411687483,0.07774098869473967,STATUS_2,1,0.29906897552395684,0.29906897552398704,13.300931024476014,22.4,PASS,0.0,29.704885005950928,0.5456151962280273,29.1592698097229,0.2990689755239604,0.0,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,500,1.0,2,2045,2045,0.20283753882249977,0.10365465159298623,STATUS_2,1,0.31158328376010935,0.3115832837601218,13.288416716239878,22.4,PASS,0.0,40.69035482406616,0.5504004955291748,40.13995432853699,0.3115832837601147,0.0,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,500,1.5,2,2045,2045,0.29908354211862337,0.15548197738947933,STATUS_2,1,0.3337996795959377,0.3337996795959768,13.266200320404021,22.4,PASS,0.0,41.85096526145935,0.5438122749328613,41.30715298652649,0.3337996795959377,0.0,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,500,2.0,2,2045,2045,0.3686971714410996,0.20728276391344638,STATUS_2,1,0.33688353856875075,0.3368835385687561,13.263116461431238,22.4,PASS,0.0,24.78099799156189,0.5547571182250977,24.226240873336792,0.3368835385687525,0.0,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,50,0.0,3,2055,2055,0.0,0.0,STATUS_2,1,0.20366970954325225,0.2036697095432416,13.396330290456753,22.4,PASS,0.0,0.20758438110351562,0.053998708724975586,0.15258574485778809,0.20366970954325048,1.7763568394002505e-15,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,50,0.25,3,2055,2055,0.04773656613630003,0.026393911722930406,STATUS_2,1,0.2210484075678698,0.2210484075678778,13.378951592432118,22.4,PASS,0.0,0.33623433113098145,0.05405378341674805,0.2821805477142334,0.2210484075678707,0.0,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,50,0.75,3,2055,2055,0.14320969840890008,0.0791817351687912,STATUS_2,1,0.25643071807491413,0.2564307180749097,13.343569281925085,22.4,PASS,0.0,0.33802294731140137,0.054999351501464844,0.2830235958099365,0.2564307180749168,0.0,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,50,1.0,3,2055,2055,0.1909462645452001,0.10557564689172162,STATUS_2,1,0.27519390180602255,0.2751939018060199,13.324806098193974,22.4,PASS,0.0,0.36397671699523926,0.05800318717956543,0.30597352981567383,0.27519390180602343,0.0,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,50,1.5,3,2055,2055,0.28411688949003755,0.1583634703375824,STATUS_2,1,0.31056186616857584,0.31056186616857673,13.289438133831423,22.4,PASS,0.0,0.3346140384674072,0.0559992790222168,0.27861475944519043,0.31056186616857673,0.0,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,50,2.0,3,2055,2055,0.3561676574029664,0.21106689285940128,STATUS_2,1,0.31320101593487326,0.3132010159348724,13.286798984065124,22.4,PASS,0.0,0.3360285758972168,0.05550408363342285,0.28052449226379395,0.3132010159348759,0.0,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,200,0.0,3,2055,2055,0.0,0.0,STATUS_2,1,0.24308943216611034,0.24308943216610857,13.356910567833886,22.4,PASS,0.0,2.8348350524902344,0.20801758766174316,2.626817464828491,0.2430894321661068,3.552713678800501e-15,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,200,0.25,3,2055,2055,0.049913653112126595,0.02613677807284913,STATUS_2,1,0.25829556125180897,0.2582955612518063,13.34170443874819,22.4,PASS,0.0,7.38782811164856,0.21919798851013184,7.168630123138428,0.25829556125181163,0.0,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,200,0.75,3,2055,2055,0.14974095933637976,0.07841033421854737,STATUS_2,1,0.29112877918159175,0.29112877918159086,13.308871220818409,22.4,PASS,0.0,4.827354431152344,0.21500110626220703,4.612353324890137,0.2911287786147305,5.668612246267912e-10,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,200,1.0,3,2055,2055,0.19965461244850638,0.10454711229139652,STATUS_2,1,0.3090307064398088,0.3090307064398061,13.290969293560188,22.4,PASS,0.0,4.8636956214904785,0.2206270694732666,4.643068552017212,0.30903070643981145,0.0,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,200,1.5,3,2055,2055,0.29425852594073104,0.15682066843709475,STATUS_2,1,0.34104294233624444,0.34104294233624444,13.258957057663755,22.4,PASS,0.0,4.9306018352508545,0.2138049602508545,4.715796709060669,0.341042942336248,0.0,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,200,2.0,3,2055,2055,0.3621218964876127,0.2090731243517825,STATUS_2,1,0.3402930777278552,0.340293077727857,13.259706922272143,22.4,PASS,0.0,4.722853899002075,0.21309638023376465,4.510756015777588,0.3402930777278588,0.0,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,500,0.0,3,2055,2055,0.0,0.0,STATUS_2,1,0.262987845399544,0.26298784539957154,13.337012154600428,22.4,PASS,0.0,14.481842517852783,0.5290374755859375,13.951803922653198,0.26298784539957687,0.0,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,500,0.25,3,2055,2055,0.05059059171731116,0.025849816056550942,STATUS_2,1,0.2747484926997341,0.2747484926997359,13.325251507300264,22.4,PASS,0.0,25.29707360267639,0.52054762840271,24.77652597427368,0.27474849269973767,0.0,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,500,0.75,3,2055,2055,0.15177177515193346,0.07754944816965283,STATUS_2,1,0.30014275414931113,0.30014275414932,13.299857245850683,22.4,PASS,0.0,26.058152198791504,0.5676872730255127,25.49046492576599,0.30014275414931646,0.0,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,500,1.0,3,2055,2055,0.20236236686924464,0.10339926422620377,STATUS_2,1,0.31370576694255625,0.3137057669425545,13.286294233057442,22.4,PASS,0.0,25.514534950256348,0.5389211177825928,24.974613904953003,0.3137057669425616,0.0,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,500,1.5,3,2055,2055,0.29798760633706556,0.15509889633930565,STATUS_2,1,0.3365092986181466,0.3365092986181679,13.26349070138183,22.4,PASS,0.0,25.272557973861694,0.5409080982208252,24.73164987564087,0.33650929861815015,0.0,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,500,2.0,3,2055,2055,0.36816692514790916,0.20678509475177992,STATUS_2,1,0.33657307847492923,0.33657307847492746,13.263426921525072,22.4,PASS,0.0,51.73368978500366,0.5665490627288818,51.16714072227478,0.3365730784749328,0.0,common_replication_seed
EJOR-SECTION54-PROTOCOL,4,50,0.0,4,2065,2065,0.0,0.0,STATUS_2,1,0.2099442883228395,0.20994428832283063,13.390055711677165,22.4,PASS,0.0,0.2187047004699707,0.0575098991394043,0.1611948013305664,0.20994428832283774,1.7763568394002505e-15,common_replication_seed
